Dataset,SW,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
IRIS_100_times,,1,0,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,1,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,2,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0010001659393310547,0.0
IRIS_100_times,,1,3,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,4,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,5,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,6,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,7,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,8,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,9,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,10,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,11,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,12,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,13,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,14,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,15,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.013538599014282227,0.0
IRIS_100_times,,1,16,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,17,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0009992122650146484,0.0
IRIS_100_times,,1,18,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0009989738464355469,0.0
IRIS_100_times,,1,19,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0010027885437011719,0.0
IRIS_100_times,,1,20,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,21,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,22,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,23,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,24,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,25,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,26,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,27,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,28,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,29,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,30,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,31,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,32,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0010848045349121094,0.0
IRIS_100_times,,1,33,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,34,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,35,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,36,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,37,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,38,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,39,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,40,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,41,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,42,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,43,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,44,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,45,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,46,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,47,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,48,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,49,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,50,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,51,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,52,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0009374618530273438,0.0
IRIS_100_times,,1,53,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,54,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,55,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,56,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,57,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,58,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,59,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,60,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,61,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,62,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,63,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,64,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0009999275207519531,0.0
IRIS_100_times,,1,65,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,66,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,67,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,68,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,69,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,70,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,71,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,72,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,73,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,74,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,75,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,76,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0006449222564697266,0.0
IRIS_100_times,,1,77,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,78,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,79,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,80,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,81,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,82,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,83,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,84,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,85,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,86,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,87,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,88,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,89,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,90,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
IRIS_100_times,,1,91,DT,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
